#Word Types: 174016
#Word Tokens: 6648123
#Search Hits: 0
1136	587	stille	
1137	583	lippen	
1138	583	vrient	
1139	582	ay	
1140	582	bloem	
1141	582	fenijn	
1142	582	quaat	
1143	580	ghenesen	
1144	578	aarde	
1145	578	gode	
1146	578	namen	
1147	578	vlam	
1148	577	vaert	
1149	575	beyde	
1150	575	sulcke	
1151	574	lach	
1152	573	endt	
1153	573	gemoedt	
1154	573	koningh	
1155	573	lustigh	
1156	572	kennen	
1157	572	schrift	
1158	572	staegh	
1159	570	dancken	
1160	570	ouders	
1161	569	aertsche	
1162	568	dieren	
1163	568	duyster	
1164	568	vluchten	
1165	567	blijf	
1166	566	bier	
1167	566	dee	
1168	566	stee	
1169	565	ga	
1170	565	tusschen	
1171	564	dats	
1172	564	geluck	
1173	564	seyde	
1174	563	smerten	
1175	562	veld	
1176	561	bewijsen	
1177	561	raedt	
1178	561	vaer	
1179	561	vreese	
1180	560	hellen	
1181	559	ghenaden	
1182	558	princen	
1183	557	verkeert	
1184	557	wereld	
1185	556	moe	
1186	556	werken	
1187	555	rijk	
1188	555	seere	
1189	554	reys	
1190	554	segt	
1191	554	ze	
1192	552	compt	
1193	552	weenen	
1194	551	dranck	
1195	549	deden	
1196	549	ghewelt	
1197	549	mael	
1198	549	sag	
1199	548	saligh	
1200	547	blijde	
1201	546	padt	
1202	546	speelt	
1203	545	cupido	
1204	545	gemeen	
1205	545	maeghden	
1206	545	ruste	
1207	544	krijght	
1208	544	welk	
1209	544	zullen	
1210	543	socht	
1211	543	vyant	
1212	542	angst	
1213	542	weêr	
1214	541	david	
1215	541	fier	
1216	541	weert	
1217	540	genesen	
1218	540	gevonden	
1219	540	harder	
1220	540	majesteyt	
1221	540	roemen	
1222	540	verciert	
1223	540	voel	
1224	540	zag	
1225	539	ofte	
1226	539	schiet	
1227	539	smaken	
1228	538	eenpaer	
1229	538	verheuen	
1230	537	beven	
1231	537	oor	
1232	537	vergaet	
1233	537	vyand	
1234	536	geld	
1235	535	genomen	
1236	535	ghemeyn	
1237	535	grond	
1238	535	loos	
1239	535	segghen	
1240	535	vuur	
1241	534	croon	
1242	534	heerlijck	
1243	534	saken	
1244	533	bevel	
1245	533	smerte	
1246	532	breken	
1247	532	vrome	
1248	531	groet	
1249	531	hooghste	
1250	531	quaad	
1251	531	verre	
1252	530	saeck	
1253	529	broodt	
1254	528	ghesicht	
1255	528	haat	
1256	528	poort	
1257	527	heet	
1258	527	maen	
1259	527	rijckdom	
1260	526	ootmoet	
1261	525	pleyn	
1262	525	vaste	
1263	524	bracht	
1264	524	kragt	
1265	524	tracht	
1266	524	vroomen	
1267	523	diet	
1268	523	vlees	
1269	523	wierdt	
1270	522	winden	
1271	521	teere	
1272	521	wijcken	
1273	520	gh	
1274	520	quellen	
1275	520	verlanghen	
1276	519	dunckt	
1277	519	ooc	
1278	518	oorsaeck	
1279	517	behaeght	
1280	516	eng	
1281	516	petrus	
1282	515	hadd	
1283	515	hope	
1284	515	verwinnen	
1285	514	bruyd	
1286	514	paer	
1287	514	vele	
1288	513	gedaan	
1289	513	goddin	
1290	513	hoopen	
1291	513	yeder	
1292	512	dickwils	
1293	512	drinckt	
1294	512	gegaen	
1295	512	gheuen	
1296	512	maghet	
1297	510	maten	
1298	510	meysje	
1299	509	besten	
1300	509	daden	
1301	509	hou	
1302	509	leef	
1303	508	druk	
1304	508	ghewis	
1305	507	lichten	
1306	507	nieuwen	
1307	507	sout	
1308	507	syne	
1309	506	berooft	
1310	505	behoort	
1311	505	godin	
1312	505	kus	
1313	505	regt	
1314	505	stede	
1315	503	minnaer	
1316	502	maget	
1317	502	off	
1318	502	ouden	
1319	502	seydt	
1320	501	lagh	
1321	500	gantsche	
1322	500	stond	
1323	500	weyden	
1324	499	mans	
1325	499	quaden	
1326	499	zeden	
1327	498	minste	
1328	498	wis	
1329	497	hebb	
1330	497	hemelsch	
1331	497	schatten	
1332	497	weynigh	
1333	496	fonteyn	
1334	496	soudt	
1335	496	verstandt	
1336	496	wout	
1337	495	wreet	
1338	494	daarom	
1339	494	verkoren	
1340	493	vermaken	
1341	493	woud	
1342	492	huis	
1343	492	langhe	
1344	492	syt	
1345	491	kond	
1346	490	adam	
1347	490	spelen	
1348	489	aerdt	
1349	489	alleene	
1350	489	heilig	
1351	489	kleyne	
1352	488	kont	
1353	487	genaden	
1354	486	ontsteken	
1355	485	malkander	
1356	485	naesten	
1357	485	stroomen	
1358	484	raeckt	
1359	484	windt	
1360	483	bent	
1361	483	es	
1362	483	gebracht	
1363	482	koomen	
1364	482	kussen	
1365	482	termijn	
1366	481	kindeken	
1367	481	koom	
1368	481	kruis	
1369	480	allegaer	
1370	480	hoorde	
1371	480	veele	
1372	480	vijf	
1373	478	duyvel	
1374	477	dicht	
1375	477	genieten	
1376	477	propheten	
1377	477	voorts	
1378	477	ziels	
1379	476	getal	
1380	476	jonck	
1381	476	kust	
1382	476	langs	
1383	476	voeren	
1384	475	coemt	
1385	475	hiel	
1386	475	princesse	
1387	475	stam	
1388	474	tongh	
1389	474	waarde	
1390	473	bestaen	
1391	473	dyn	
1392	473	harte	
1393	473	harten	
1394	472	ghij	
1395	472	vryen	
1396	472	zynen	
1397	471	bereyden	
1398	471	eigen	
1399	471	vragen	
1400	470	beesten	
1401	470	bergh	
1402	470	hals	
1403	470	vreuchden	
1404	469	vloet	
1405	468	gebooren	
1406	467	steenen	
1407	466	jy	
1408	465	ghegheven	
1409	465	vreed	
1410	464	gingen	
1411	464	helt	
1412	464	ierusalem	
1413	464	sanck	
1414	464	schijnen	
1415	463	salt	
1416	463	vergaren	
1417	462	schand	
1418	461	eenich	
1419	461	groeyen	
1420	461	ly	
1421	460	zijnder	
1422	460	zingen	
1423	459	heylighen	
1424	459	moed	
1425	457	salicheyt	
1426	457	tanden	
1427	457	yver	
1428	456	sot	
1429	455	hooghe	
1430	455	spreecken	
1431	455	vroech	
1432	454	bron	
1433	454	vrolyk	
1434	454	wijsen	
1435	453	boer	
1436	453	ghedachten	
1437	453	nen	
1438	452	quaed	
1439	451	brenghen	
1440	451	certeyn	
1441	451	stemme	
1442	451	sterren	
1443	451	vertrouwen	
1444	451	vond	
1445	450	wijse	
1446	449	kunt	
1447	449	slot	
1448	448	sig	
1449	447	vaten	
1450	446	bergen	
1451	446	oudt	
1452	446	stercke	
1453	446	verwachten	
1454	445	blijcken	
1455	445	eynd	
1456	444	beyden	
1457	444	dacht	
1458	444	laes	
1459	444	meught	
1460	444	nagt	
1461	444	quelt	
1462	444	sterf	
1463	443	droevigh	
