	category	id	location	incnormid	herdrukid	year
26002	None	1512	Amsterdam, The Netherlands	6071.0		1613.0
26003	seasons and annual events	176691	Leeuwarden, The Netherlands	38549.0		1683.0
26004	seasons and annual events	7163	Leuven, Belgium	40928.0		1577.0
26005	religion	22288	Amsterdam, The Netherlands	49214.0		1596.0
26006	love and sex	53471	None	708.0		1701.0
26007	None	184407	Amsterdam, The Netherlands	65908.0		1738.0
26008	formal genres	176849	Leeuwarden, The Netherlands	50488.0		1683.0
26009	love and sex	119256	Amsterdam, The Netherlands	47441.0	913682.0	1708.0
26010	love and sex	119256	Amsterdam, The Netherlands	47441.0		1730.0
26011	religion	26789	Emden, Germany	35342.0	905962.0	1559.0
26012	religion	26789	Emden, Germany	35342.0	905973.0	1561.0
26013	religion	26789	Emden, Germany	35342.0	906069.0	1561.0
26014	religion	26789	Emden, Germany	35342.0		1558.0
26015	love and sex	19579	Haarlem, The Netherlands	51453.0		1645.0
26016	narratives	5013	Haarlem, The Netherlands	24838.0		1637.0
26017	love and sex	26951	Nederrijn, The Netherlands	36751.0		1568.0
26018	None	189644	Dordrecht, The Netherlands	69087.0		1750.0
26019	religion	149306	Amsterdam, The Netherlands	53100.0	917204.0	1694.0
26020	religion	149306	Amsterdam, The Netherlands	53100.0		1630.0
26021	cycle of life	13732	Haarlem, The Netherlands	31054.0		1643.0
26022	religion	9629	Haarlem, The Netherlands	5278.0	910442.0	1640.0
26023	religion	9629	Haarlem, The Netherlands	5278.0		1627.0
26024	love and sex	160794	None	28098.0		1700.0
26025	amusement	35093	None	80095.0		1600.0
26026	None	184360	Amsterdam, The Netherlands	65861.0		1738.0
26027	None	116602	Amsterdam, The Netherlands	29153.0		1709.0
26028	religion	119257	Utrecht, The Netherlands	2416.0	921088.0	1725.0
26029	religion	119257	Utrecht, The Netherlands	2416.0		1709.0
26030	None	184406	Amsterdam, The Netherlands	65907.0		1738.0
26031	cycle of life	176848	Leeuwarden, The Netherlands	63606.0		1683.0
26032	occasions	53470	None	1446.0		1701.0
26033	emotions	22289	Amsterdam, The Netherlands	54995.0		1596.0
26034	seasons and annual events	7162	Leuven, Belgium	26786.0		1577.0
26035	None	156540	Harlingen, The Netherlands	651.0		1671.0
26036	religion	176690	Leeuwarden, The Netherlands	36604.0		1683.0
26037	None	100706	Dordrecht, The Netherlands	20900.0		1746.0
26038	None	1513	Amsterdam, The Netherlands	35267.0		1613.0
26039	None	13054	Antwerp, Belgium	14752.0	910961.0	1720.0
26040	None	13054	Antwerp, Belgium	14752.0	923039.0	1660.0
26041	None	13054	Antwerp, Belgium	14752.0		1644.0
26042	emotions	114773	Amsterdam, The Netherlands	58220.0		1656.0
26043	religion	21958	Antwerp, Belgium	18945.0		1580.0
26044	None	189122	Enkhuizen, The Netherlands	4935.0		1609.0
26045	religion	173930	Amsterdam, The Netherlands	62148.0		1680.0
26046	groups	164294	Amsterdam, The Netherlands	54177.0		1713.0
26047	religion	114767	Amsterdam, The Netherlands	18842.0		1656.0
26048	None	189136	Enkhuizen, The Netherlands	63580.0		1609.0
26049	None	191779	Leeuwarden, The Netherlands	2415.0		1650.0
26050	religion	173924	Amsterdam, The Netherlands	62144.0		1680.0
26051	None	180674	Haarlem, The Netherlands	39825.0		1603.0
26052	love and sex	115479	Utrecht, The Netherlands	19511.0		1649.0
26053	religion	3310	Zwolle, The Netherlands	16147.0		1607.0
26054	None	190467	Amsterdam, The Netherlands	69642.0		1730.0
26055	None	184412	Amsterdam, The Netherlands	65912.0		1738.0
26056	love and sex	159667	Amsterdam, The Netherlands	32441.0		1713.0
26057	religion	6268	Amsterdam, The Netherlands	33663.0		1659.0
26058	None	1507	Amsterdam, The Netherlands	54196.0		1613.0
26059	None	100712	Dordrecht, The Netherlands	29893.0		1746.0
26060	religion	35939	Kortrijk, Belgium	80143.0		1630.0
26061	religion	13040	Antwerp, Belgium	22637.0	912552.0	1720.0
26062	religion	13040	Antwerp, Belgium	22637.0	923025.0	1660.0
26063	religion	13040	Antwerp, Belgium	22637.0		1644.0
26064	None	100074	Delft, The Netherlands	9944.0		1652.0
26065	religion	117508	Leiden, The Netherlands	37334.0		1720.0
26066	religion	149312	Amsterdam, The Netherlands	17797.0	917209.0	1694.0
26067	religion	149312	Amsterdam, The Netherlands	17797.0		1630.0
26068	formal genres	34399	Antwerp, Belgium	58984.0		1661.0
26069	cycle of life	35087	None	80089.0		1600.0
26070	love and sex	119525	Amsterdam, The Netherlands	5897.0		1745.0
26071	None	116616	Amsterdam, The Netherlands	30867.0		1702.0
26072	religion	150643	Amsterdam, The Netherlands	16289.0	917333.0	1694.0
26073	religion	150643	Amsterdam, The Netherlands	16289.0		1630.0
26074	None	184374	Amsterdam, The Netherlands	65875.0		1738.0
26075	love and sex	4319	None	34847.0		1602.0
26076	None	163289	Hoorn, The Netherlands	21109.0		1661.0
26077	None	180112	The Hague, The Netherlands	64602.0		1750.0
26078	love and sex	26945	Nederrijn, The Netherlands	36751.0		1568.0
26079	religion	5007	Haarlem, The Netherlands	17122.0		1637.0
26080	formal genres	114001	Antwerp, Belgium	57683.0		1645.0
26081	None	189650	Dordrecht, The Netherlands	69092.0		1750.0
26082	religion	2768	Amsterdam, The Netherlands	7338.0		1695.0
26083	religion	9615	Haarlem, The Netherlands	2275.0	910312.0	1640.0
26084	religion	9615	Haarlem, The Netherlands	2275.0		1627.0
26085	None	157104	Heerenveen, The Netherlands	40139.0		1704.0
26086	narratives	121092	None	8864.0		1725.0
26087	love and sex	2998	Gent, Belgium	19200.0	900172.0	1616.0
26088	love and sex	2998	Gent, Belgium	19200.0		1574.0
26089	None	4331	Amsterdam, The Netherlands	14995.0		1645.0
26090	religion	2740	Amsterdam, The Netherlands	40186.0		1695.0
26091	emotions	2026	Hoorn, The Netherlands	23719.0		1668.0
26092	None	191751	Duinkerken, France	59052.0		1712.0
26093	religion	4457	Antwerp, Belgium	21146.0		1565.0
26094	seasons and annual events	19223	Antwerp, Belgium	9026.0	900502.0	1556.0
26095	seasons and annual events	19223	Antwerp, Belgium	9026.0		1552.0
26096	love and sex	114997	Antwerp, Belgium	10608.0		1645.0
26097	religion	116158	Amsterdam, The Netherlands	10497.0		1702.0
26098	None	159897	Hoorn, The Netherlands	32695.0		1663.0
26099	None	178681	Amsterdam, The Netherlands	64143.0		1707.0
26100	amusement	6240	Amsterdam, The Netherlands	54036.0		1659.0
26101	None	9173	Amsterdam, The Netherlands	33237.0		1626.0
26102	None	13068	Antwerp, Belgium	29317.0	923053.0	1660.0
26103	None	13068	Antwerp, Belgium	29317.0		1644.0
26104	None	185724	Bergen op Zoom, The Netherlands	2517.0	928889.0	1664.0
26105	None	185724	Bergen op Zoom, The Netherlands	2517.0		1655.0
26106	religion	118175	Amsterdam, The Netherlands	51733.0	917875.0	1739.0
26107	religion	118175	Amsterdam, The Netherlands	51733.0	918045.0	1717.0
26108	religion	118175	Amsterdam, The Netherlands	51733.0		1687.0
26109	None	178695	Amsterdam, The Netherlands	64160.0		1707.0
26110	emotions	6254	Amsterdam, The Netherlands	45369.0		1659.0
26111	None	9167	Amsterdam, The Netherlands	12751.0		1626.0
26112	religion	35905	Antwerp, Belgium	80101.0		1678.0
26113	None	185730	Bergen op Zoom, The Netherlands	66545.0	928895.0	1664.0
26114	None	185730	Bergen op Zoom, The Netherlands	66545.0		1655.0
26115	love and sex	117252	Amsterdam, The Netherlands	49030.0		1718.0
26116	religion	21970	Antwerp, Belgium	39354.0		1580.0
26117	love and sex	2032	Hoorn, The Netherlands	49935.0		1668.0
26118	None	180648	Haarlem, The Netherlands	38865.0		1603.0
26119	religion	19237	Antwerp, Belgium	15877.0	900018.0	1566.0
26120	religion	19237	Antwerp, Belgium	15877.0	900516.0	1556.0
26121	religion	19237	Antwerp, Belgium	15877.0	901943.0	1559.0
26122	religion	19237	Antwerp, Belgium	15877.0	902400.0	1569.0
26123	religion	19237	Antwerp, Belgium	15877.0	902737.0	1577.0
26124	religion	19237	Antwerp, Belgium	15877.0	903281.0	1579.0
26125	religion	19237	Antwerp, Belgium	15877.0	903282.0	1580.0
26126	religion	19237	Antwerp, Belgium	15877.0	903283.0	1589.0
26127	religion	19237	Antwerp, Belgium	15877.0	903284.0	1591.0
26128	religion	19237	Antwerp, Belgium	15877.0	903285.0	1593.0
26129	religion	19237	Antwerp, Belgium	15877.0	903286.0	1599.0
26130	religion	19237	Antwerp, Belgium	15877.0	905069.0	1582.0
26131	religion	19237	Antwerp, Belgium	15877.0	906357.0	1579.0
26132	religion	19237	Antwerp, Belgium	15877.0	907227.0	1582.0
26133	religion	19237	Antwerp, Belgium	15877.0	907706.0	1596.0
26134	religion	19237	Antwerp, Belgium	15877.0	908027.0	1600.0
26135	religion	19237	Antwerp, Belgium	15877.0	909324.0	1577.0
26136	religion	19237	Antwerp, Belgium	15877.0		1552.0
26137	religion	4443	Antwerp, Belgium	10834.0		1565.0
26138	religion	115445	Utrecht, The Netherlands	28241.0		1649.0
26139	amusement	115323	Enkhuizen, The Netherlands	38298.0		1668.0
26140	love and sex	19551	Haarlem, The Netherlands	1612.0		1645.0
26141	None	4325	Amsterdam, The Netherlands	44619.0		1645.0
26142	None	155707	Amsterdam, The Netherlands	5802.0		1682.0
26143	emotions	2754	Amsterdam, The Netherlands	13476.0		1695.0
26144	None	117534	Utrecht, The Netherlands	38651.0	920979.0	1725.0
26145	None	117534	Utrecht, The Netherlands	38651.0		1709.0
26146	religion	118607	Haarlem, The Netherlands	54860.0		1735.0
26147	None	100048	Delft, The Netherlands	48300.0		1652.0
26148	None	184348	Amsterdam, The Netherlands	65848.0		1738.0
26149	love and sex	119519	Amsterdam, The Netherlands	45899.0		1745.0
26150	religion	13929	Middelburg, The Netherlands	12949.0		1670.0
26151	religion	9832	Haarlem, The Netherlands	20449.0	912272.0	1640.0
26152	religion	9832	Haarlem, The Netherlands	20449.0		1627.0
26153	religion	25243	Utrecht, The Netherlands	35178.0		1582.0
26154	religion	176135	Deventer, The Netherlands	63488.0		1640.0
26155	None	189687	Leeuwarden, The Netherlands	69337.0		1712.0
26156	None	113961	Antwerp, Belgium	58687.0		1645.0
26157	None	2967	Hoorn, The Netherlands	16296.0	910390.0	1647.0
26158	None	2967	Hoorn, The Netherlands	16296.0	912021.0	1685.0
26159	None	2967	Hoorn, The Netherlands	16296.0	924368.0	1645.0
26160	None	2967	Hoorn, The Netherlands	16296.0	927083.0	1660.0
26161	None	2967	Hoorn, The Netherlands	16296.0		1624.0
26162	formal genres	21025	Amsterdam, The Netherlands	32045.0		1663.0
26163	love and sex	114968	Antwerp, Belgium	57290.0		1645.0
26164	religion	21743	Antwerp, Belgium	4741.0		1580.0
26165	groups	165149	Amsterdam, The Netherlands	58875.0		1713.0
26166	love and sex	134460	Leiden, The Netherlands	51457.0		1651.0
