	incnormid	recordid	bronid	w_g	herdrukid	jaar_begin	dominant_topic	perc_contribution
16962	23625.0	26326	1000388	geestelijk	904137.0	1599.0	15	0.7556881902969381
16963	23625.0	185703	1016347	geestelijk		1655.0	15	0.7556881902969381
16964	23627.0	34635	1011173	wereldlijk		1641.0	24	0.2400495394276983
16965	23628.0	150476	1001282	geestelijk	917277.0	1694.0	33	0.4212046220507268
16966	23628.0	150476	1010500	geestelijk		1630.0	33	0.4212046220507268
16967	23631.0	118124	1001151	wereldlijk		1731.0	30	0.4965795669724174
16968	23631.0	159532	1004274	wereldlijk		1700.0	30	0.4965795669724174
16969	23631.0	159534	1001442	wereldlijk	925712.0	1750.0	30	0.4965795669724174
16970	23631.0	159534	1017326	wereldlijk		1710.0	30	0.4965795669724174
16971	23632.0	19266	1000078	geestelijk	900544.0	1556.0	9	0.6526646488396964
16972	23632.0	19266	1000077	geestelijk		1552.0	9	0.6526646488396964
16973	23636.0	32693	1001567	geestelijk		1645.0	31	0.2873491248722649
16974	23636.0	12130	1000877	geestelijk		1617.0	31	0.2873491248722649
16975	23636.0	6777	1000746	geestelijk		1637.0	31	0.2873491248722649
16976	23636.0	197303	1001856	geestelijk		1617.0	31	0.2873491248722649
16977	23636.0	12130	1004985	geestelijk	928156.0	1609.0	31	0.2873491248722649
16978	23636.0	32693	1010998	geestelijk	915462.0	1671.0	31	0.2873491248722649
16979	23636.0	12130	1001876	geestelijk	912573.0	1614.0	31	0.2873491248722649
16980	23636.0	6777	1016380	geestelijk	922464.0	1722.0	31	0.2873491248722649
16981	23636.0	114485	1001666	geestelijk		1619.0	31	0.2873491248722649
16982	23640.0	116416	1001338	geestelijk	920513.0	1692.0	28	0.4360795685385023
16983	23640.0	116416	1016154	geestelijk		1681.0	28	0.4360795685385023
16984	23642.0	192808	1016184	geestelijk		1718.0	49	0.3447003516153361
16985	23642.0	9157	1000814	geestelijk		1676.0	49	0.3447003516153361
16986	23642.0	9157	1017670	geestelijk	929642.0	1679.0	49	0.3447003516153361
16987	23642.0	9157	1001298	geestelijk	911902.0	1743.0	49	0.3447003516153361
16988	23642.0	9157	1016357	geestelijk	923794.0	1695.0	49	0.3447003516153361
16989	23642.0	9157	1017679	geestelijk	911903.0	1681.0	49	0.3447003516153361
16990	23642.0	9157	1016131	geestelijk	924279.0	1727.0	49	0.3447003516153361
16991	23644.0	22793	1000090	geestelijk	903559.0	1580.0	9	0.4155760578503455
16992	23644.0	22793	1000095	geestelijk		1559.0	9	0.4155760578503455
16993	23644.0	11233	1000117	geestelijk		1563.0	9	0.4155760578503455
16994	23644.0	22793	1001531	geestelijk	909368.0	1577.0	9	0.4155760578503455
16995	23644.0	22793	1000451	geestelijk	908075.0	1600.0	9	0.4155760578503455
16996	23644.0	22793	1000094	geestelijk	907754.0	1596.0	9	0.4155760578503455
16997	23644.0	22793	1000344	geestelijk	907271.0	1582.0	9	0.4155760578503455
16998	23644.0	22793	1000091	geestelijk	905114.0	1582.0	9	0.4155760578503455
16999	23644.0	22793	1000096	geestelijk	903563.0	1599.0	9	0.4155760578503455
17000	23644.0	22793	1000093	geestelijk	903562.0	1593.0	9	0.4155760578503455
17001	23644.0	22793	1000557	geestelijk	903561.0	1591.0	9	0.4155760578503455
17002	23644.0	22793	1000092	geestelijk	903560.0	1589.0	9	0.4155760578503455
17003	23644.0	22793	1000088	geestelijk	903558.0	1579.0	9	0.4155760578503455
17004	23644.0	22793	1000089	geestelijk	906642.0	1579.0	9	0.4155760578503455
17005	23644.0	22793	1000084	geestelijk	902445.0	1569.0	9	0.4155760578503455
17006	23644.0	11233	1008405	geestelijk	905476.0	1570.0	9	0.4155760578503455
17007	23644.0	11233	1000118	geestelijk	905477.0	1566.0	9	0.4155760578503455
17008	23644.0	11233	1008406	geestelijk	905478.0	1578.0	9	0.4155760578503455
17009	23644.0	11233	1001471	geestelijk	905479.0	1578.0	9	0.4155760578503455
17010	23644.0	11233	1008407	geestelijk	905480.0	1580.0	9	0.4155760578503455
17011	23644.0	11233	1008409	geestelijk	905481.0	1592.0	9	0.4155760578503455
17012	23644.0	22793	1000087	geestelijk	902781.0	1577.0	9	0.4155760578503455
17013	23644.0	11233	1008410	geestelijk	905482.0	1595.0	9	0.4155760578503455
17014	23644.0	11233	1008408	geestelijk	905853.0	1590.0	9	0.4155760578503455
17015	23644.0	11233	1008411	geestelijk	905854.0	1599.0	9	0.4155760578503455
17016	23644.0	11233	1000119	geestelijk	906920.0	1567.0	9	0.4155760578503455
17017	23644.0	22793	1000083	geestelijk	902121.0	1566.0	9	0.4155760578503455
17018	23647.0	13057	1000916	geestelijk		1644.0	18	0.2372060903778008
17019	23648.0	22804	1000095	geestelijk		1559.0	31	0.3204368289869021
17020	23648.0	22804	1001531	geestelijk	909381.0	1577.0	31	0.3204368289869021
17021	23648.0	22804	1000451	geestelijk	908088.0	1600.0	31	0.3204368289869021
17022	23648.0	22804	1000344	geestelijk	907284.0	1582.0	31	0.3204368289869021
17023	23648.0	22804	1000089	geestelijk	906654.0	1579.0	31	0.3204368289869021
17024	23648.0	22804	1000091	geestelijk	905127.0	1582.0	31	0.3204368289869021
17025	23648.0	22804	1000093	geestelijk	903640.0	1593.0	31	0.3204368289869021
17026	23648.0	22804	1000094	geestelijk	907767.0	1596.0	31	0.3204368289869021
17027	23648.0	22804	1000092	geestelijk	903638.0	1589.0	31	0.3204368289869021
17028	23648.0	22804	1000557	geestelijk	903639.0	1591.0	31	0.3204368289869021
17029	23648.0	8081	1000773	geestelijk		1644.0	31	0.3204368289869021
17030	23648.0	22804	1000083	geestelijk	902106.0	1566.0	31	0.3204368289869021
17031	23648.0	22804	1000084	geestelijk	902458.0	1569.0	31	0.3204368289869021
17032	23648.0	22804	1000096	geestelijk	903641.0	1599.0	31	0.3204368289869021
17033	23648.0	22804	1000087	geestelijk	902794.0	1577.0	31	0.3204368289869021
17034	23648.0	22804	1000088	geestelijk	903636.0	1579.0	31	0.3204368289869021
17035	23648.0	22804	1000090	geestelijk	903637.0	1580.0	31	0.3204368289869021
17036	23658.0	37005	1015612	wereldlijk	915668.0	1684.0	26	0.6451994263874339
17037	23658.0	37005	1001870	wereldlijk		1677.0	26	0.6451994263874339
17038	23668.0	11225	1000117	geestelijk		1563.0	9	0.4087925408949848
17039	23668.0	22033	1000129	geestelijk	902324.0	1583.0	9	0.4087925408949848
17040	23668.0	11225	1000119	geestelijk	906902.0	1567.0	9	0.4087925408949848
17041	23668.0	11225	1008411	geestelijk	905835.0	1599.0	9	0.4087925408949848
17042	23668.0	11225	1008408	geestelijk	905834.0	1590.0	9	0.4087925408949848
17043	23668.0	11225	1008410	geestelijk	905427.0	1595.0	9	0.4087925408949848
17044	23668.0	11225	1008407	geestelijk	905425.0	1580.0	9	0.4087925408949848
17045	23668.0	11225	1001471	geestelijk	905424.0	1578.0	9	0.4087925408949848
17046	23668.0	11225	1008406	geestelijk	905423.0	1578.0	9	0.4087925408949848
17047	23668.0	22033	1000128	geestelijk		1562.0	9	0.4087925408949848
17048	23668.0	11225	1008405	geestelijk	905343.0	1570.0	9	0.4087925408949848
17049	23668.0	11225	1008409	geestelijk	905426.0	1592.0	9	0.4087925408949848
17050	23668.0	11225	1000118	geestelijk	905422.0	1566.0	9	0.4087925408949848
17051	23681.0	6344	1015983	wereldlijk		1618.0	26	0.19276140578134232
17052	23681.0	6344	1000739	wereldlijk	917648.0	1645.0	26	0.19276140578134232
17053	23684.0	21376	1000215	geestelijk	901697.0	1592.0	31	0.5642919875815984
17054	23684.0	21376	1001302	geestelijk	912661.0	1632.0	31	0.5642919875815984
17055	23684.0	21376	1000371	geestelijk		1591.0	31	0.5642919875815984
17056	23689.0	22805	1000083	geestelijk		1566.0	31	0.7674991867247634
17057	23689.0	21370	1000371	geestelijk		1591.0	31	0.7674991867247634
17058	23689.0	176656	1016078	geestelijk		1683.0	31	0.7674991867247634
17059	23689.0	148534	1001307	geestelijk		1700.0	31	0.7674991867247634
17060	23689.0	22805	1001531	geestelijk	909382.0	1577.0	31	0.7674991867247634
17061	23689.0	22805	1000451	geestelijk	908089.0	1600.0	31	0.7674991867247634
17062	23689.0	22805	1000094	geestelijk	907768.0	1596.0	31	0.7674991867247634
17063	23689.0	22805	1000344	geestelijk	907285.0	1582.0	31	0.7674991867247634
17064	23689.0	22805	1000089	geestelijk	906655.0	1579.0	31	0.7674991867247634
17065	23689.0	22805	1000091	geestelijk	905128.0	1582.0	31	0.7674991867247634
17066	23689.0	189086	1016327	geestelijk		1609.0	31	0.7674991867247634
17067	23689.0	22805	1000093	geestelijk	903646.0	1593.0	31	0.7674991867247634
17068	23689.0	22805	1000557	geestelijk	903645.0	1591.0	31	0.7674991867247634
17069	23689.0	22805	1000092	geestelijk	903644.0	1589.0	31	0.7674991867247634
17070	23689.0	22805	1000090	geestelijk	903643.0	1580.0	31	0.7674991867247634
17071	23689.0	22805	1000088	geestelijk	903642.0	1579.0	31	0.7674991867247634
17072	23689.0	22805	1000087	geestelijk	902795.0	1577.0	31	0.7674991867247634
17073	23689.0	22805	1000084	geestelijk	902459.0	1569.0	31	0.7674991867247634
17074	23689.0	21370	1001302	geestelijk	912576.0	1632.0	31	0.7674991867247634
17075	23689.0	22805	1000096	geestelijk	903647.0	1599.0	31	0.7674991867247634
17076	23689.0	21370	1000215	geestelijk	901692.0	1592.0	31	0.7674991867247634
17077	23689.0	8080	1000773	geestelijk		1644.0	31	0.7674991867247634
17078	23690.0	118723	1010068	wereldlijk	912664.0	1708.0	30	0.34385573757051185
17079	23690.0	118723	1001201	wereldlijk		1730.0	30	0.34385573757051185
17080	23691.0	193363	1010089	geestelijk		1700.0	17	0.36871023836854017
17081	23691.0	117399	1016196	geestelijk		1669.0	17	0.36871023836854017
17082	23691.0	117399	1001328	geestelijk	917163.0	1713.0	17	0.36871023836854017
17083	23693.0	36700	1000827	geestelijk		1631.0	4	0.7652869033537767
17084	23697.0	34650	1011173	wereldlijk		1641.0	4	0.2375409764851761
17085	23705.0	14933	1000965	wereldlijk		1622.0	34	0.389528362231487
17086	23706.0	118095	1001151	wereldlijk		1731.0	3	0.4241542138115011
17087	23707.0	33673	1011046	geestelijk		1654.0	40	0.3842611593448057
17088	23715.0	34484	1011170	geestelijk	915376.0	1722.0	46	0.3937983557627241
17089	23715.0	34484	1011171	geestelijk		1720.0	46	0.3937983557627241
17090	23719.0	2026	1016462	wereldlijk		1668.0	25	0.25201905938405195
17091	23721.0	159799	1001587	wereldlijk	918167.0	1717.0	24	0.4401053087917353
17092	23721.0	159799	1016304	wereldlijk		1659.0	24	0.4401053087917353
17093	23729.0	20967	1004637	geestelijk	912137.0	1656.0	44	0.5136644951744949
17094	23729.0	20967	1004636	geestelijk		1655.0	44	0.5136644951744949
17095	23731.0	25241	1006862	geestelijk		1582.0	21	0.35922990667445154
17096	23733.0	12970	1000915	wereldlijk		1655.0	24	0.4706774263886978
17097	23746.0	11990	1001751	geestelijk		1648.0	18	0.3980219164614977
17098	23746.0	11990	1000876	geestelijk	922434.0	1649.0	18	0.3980219164614977
17099	23749.0	156570	1001850	wereldlijk		1747.0	30	0.6201955512323095
17100	23749.0	165620	1001831	wereldlijk	922730.0	1703.0	30	0.6201955512323095
17101	23749.0	165620	1010901	wereldlijk		1695.0	30	0.6201955512323095
17102	23750.0	115826	1001200	wereldlijk	920625.0	1697.0	39	0.4685055139097236
17103	23750.0	115826	1016194	wereldlijk		1694.0	39	0.4685055139097236
17104	23752.0	20876	1001335	geestelijk	928439.0	1728.0	44	0.4647852209122753
17105	23752.0	20876	1001047	geestelijk		1664.0	44	0.4647852209122753
17106	23761.0	20846	1001335	geestelijk	928412.0	1728.0	44	0.6148971068859902
17107	23761.0	20846	1001047	geestelijk		1664.0	44	0.6148971068859902
17108	23761.0	20846	1001931	geestelijk	911931.0	1655.0	44	0.6148971068859902
17109	23776.0	20790	1001931	geestelijk	912668.0	1655.0	44	0.5385101309527781
17110	23776.0	20790	1001335	geestelijk	928365.0	1728.0	44	0.5385101309527781
17111	23776.0	20790	1001047	geestelijk		1664.0	44	0.5385101309527781
17112	23777.0	20852	1001335	geestelijk	928418.0	1728.0	44	0.6342175800088025
17113	23777.0	20852	1001047	geestelijk		1664.0	44	0.6342175800088025
17114	23778.0	20824	1001931	geestelijk	912667.0	1655.0	44	0.6555090143413211
17115	23778.0	20824	1001335	geestelijk	928393.0	1728.0	44	0.6555090143413211
17116	23778.0	20824	1001047	geestelijk		1664.0	44	0.6555090143413211
17117	23798.0	14168	1000134	geestelijk		1599.0	19	0.3944270918387045
17118	23836.0	115369	1016218	wereldlijk		1659.0	39	0.28468394686078635
17119	23836.0	115369	1001140	wereldlijk	919224.0	1725.0	39	0.28468394686078635
17120	23836.0	115369	1001139	wereldlijk	917671.0	1702.0	39	0.28468394686078635
17121	23839.0	116368	1001338	geestelijk	920470.0	1692.0	28	0.4180248593204763
17122	23839.0	116368	1016154	geestelijk		1681.0	28	0.4180248593204763
17123	23840.0	2582	1000653	wereldlijk		1622.0	39	0.38216920452745706
17124	23849.0	2037	1016462	geestelijk		1668.0	19	0.34643305478443204
17125	23851.0	2463	1000653	wereldlijk		1622.0	34	0.5764950512973899
17126	23852.0	129577	1016156	wereldlijk		1708.0	38	0.2941388542117636
17127	23852.0	159995	1004274	wereldlijk		1700.0	38	0.2941388542117636
17128	23852.0	130166	1001439	wereldlijk		1731.0	38	0.2941388542117636
17129	23852.0	129577	1001210	wereldlijk	919791.0	1720.0	38	0.2941388542117636
17130	23852.0	129577	1016391	wereldlijk	919700.0	1712.0	38	0.2941388542117636
17131	23852.0	129577	1001212	wereldlijk	919611.0	1745.0	38	0.2941388542117636
17132	23852.0	100118	1000695	wereldlijk		1652.0	38	0.2941388542117636
17133	23852.0	6249	1000738	wereldlijk		1659.0	38	0.2941388542117636
17134	23855.0	10844	1000853	wereldlijk		1605.0	21	0.6275030311204075
17135	23856.0	3531	1000692	wereldlijk		1613.0	21	0.5228253646730939
17136	23859.0	22204	1001061	geestelijk		1605.0	9	0.3025642460377317
17137	23860.0	118736	1016917	geestelijk		1687.0	18	0.4220624135551506
17138	23861.0	112299	1001389	wereldlijk		1750.0	38	0.5651951070973033
17139	23863.0	118510	1001291	geestelijk	917764.0	1739.0	18	0.4507596065203986
17140	23863.0	118510	1016186	geestelijk		1680.0	18	0.4507596065203986
17141	23863.0	118510	1001639	geestelijk	912724.0	1687.0	18	0.4507596065203986
17142	23864.0	117120	1001166	wereldlijk		1717.0	30	0.8134362188244216
17143	23866.0	11	1000604	wereldlijk		1643.0	47	0.6617168824200385
17144	23866.0	10368	1000837	wereldlijk		1645.0	47	0.6617168824200385
17145	23866.0	114561	1001171	wereldlijk		1649.0	47	0.6617168824200385
17146	23866.0	160016	1001814	wereldlijk		1648.0	47	0.6617168824200385
17147	23873.0	115634	1001338	geestelijk	920304.0	1692.0	28	0.6106399564293575
17148	23873.0	115634	1016154	geestelijk		1681.0	28	0.6106399564293575
17149	23875.0	2895	1000663	geestelijk		1624.0	16	0.7016882281620331
17150	23875.0	19926	1001024	geestelijk		1645.0	16	0.7016882281620331
17151	23875.0	2895	1017005	geestelijk	926932.0	1660.0	16	0.7016882281620331
17152	23875.0	2895	1016999	geestelijk	924296.0	1645.0	16	0.7016882281620331
17153	23875.0	2895	1001596	geestelijk	920668.0	1647.0	16	0.7016882281620331
17154	23875.0	2895	1001300	geestelijk	912716.0	1685.0	16	0.7016882281620331
17155	23879.0	13283	1000919	geestelijk		1663.0	42	0.6476025222595192
17156	23880.0	4525	1001204	wereldlijk	912728.0	1703.0	39	0.5291986794509038
17157	23880.0	4525	1000714	wereldlijk		1667.0	39	0.5291986794509038
17158	23882.0	4705	1000716	geestelijk		1631.0	22	0.5820033502138344
17159	23887.0	2480	1000653	wereldlijk		1622.0	39	0.2760046502773434
17160	23903.0	9058	1000814	geestelijk		1676.0	17	0.3175731660557473
17161	23903.0	9058	1017670	geestelijk	929535.0	1679.0	17	0.3175731660557473
17162	23903.0	9058	1016357	geestelijk	923693.0	1695.0	17	0.3175731660557473
17163	23903.0	9058	1001298	geestelijk	912732.0	1743.0	17	0.3175731660557473
17164	23903.0	9058	1017679	geestelijk	912731.0	1681.0	17	0.3175731660557473
17165	23903.0	9058	1016131	geestelijk	924178.0	1727.0	17	0.3175731660557473
17166	23904.0	9052	1017679	geestelijk	912734.0	1681.0	18	0.37566363428531135
17167	23904.0	9052	1016357	geestelijk	923683.0	1695.0	18	0.37566363428531135
17168	23904.0	9052	1016131	geestelijk	924168.0	1727.0	18	0.37566363428531135
17169	23904.0	9052	1017670	geestelijk	929525.0	1679.0	18	0.37566363428531135
17170	23904.0	9052	1000814	geestelijk		1676.0	18	0.37566363428531135
17171	23905.0	160029	1001770	geestelijk		1661.0	27	0.5084996155905899
17172	23907.0	21041	1001048			1663.0	18	0.24175102372861776
17173	23917.0	19576	1000980			1645.0	38	0.5288531455012141
17174	23921.0	21438	1000082	geestelijk	900757.0	1563.0	9	0.4977075305990993
17175	23921.0	21438	1000427	geestelijk	901071.0	1580.0	9	0.4977075305990993
17176	23921.0	21438	1000131	geestelijk	901072.0	1595.0	9	0.4977075305990993
17177	23921.0	21438	1000079	geestelijk		1558.0	9	0.4977075305990993
17178	23929.0	160041	1001442	wereldlijk	925854.0	1750.0	11	0.2817275250451391
17179	23929.0	190411	1016290	wereldlijk		1732.0	11	0.2817275250451391
17180	23929.0	160041	1017326	wereldlijk		1710.0	11	0.2817275250451391
17181	23935.0	150467	1001282	geestelijk	917269.0	1694.0	33	0.472885788615754
17182	23935.0	150467	1010500	geestelijk		1630.0	33	0.472885788615754
17183	23950.0	118549	1016182	geestelijk		1682.0	24	0.2880362690462384
17184	23950.0	160049	1004574	geestelijk		1688.0	24	0.2880362690462384
17185	23950.0	118549	1001906	geestelijk	910283.0	1687.0	24	0.2880362690462384
17186	23950.0	118549	1001292	geestelijk	919124.0	1739.0	24	0.2880362690462384
17187	23958.0	19520	1000978	wereldlijk		1677.0	24	0.3811570572469529
17188	23970.0	11346	1001734	wereldlijk	911752.0	1654.0	38	0.4733082874465611
17189	23970.0	176609	1016109	wereldlijk		1697.0	38	0.4733082874465611
17190	23970.0	11346	1000865	wereldlijk		1654.0	38	0.4733082874465611
17191	23984.0	111502	1001217	wereldlijk		1750.0	41	0.4064564624736568
17192	23986.0	13143	1000918	geestelijk		1636.0	41	0.9120238786912284
17193	24003.0	192977	1001607	geestelijk		1625.0	13	0.4125070543883859
17194	24003.0	9881	1000824	geestelijk		1627.0	13	0.4125070543883859
17195	24003.0	9881	1010012	geestelijk	911754.0	1640.0	13	0.4125070543883859
17196	24016.0	20361	1001034	wereldlijk		1647.0	24	0.34127896974486943
17197	24018.0	148264	1001671	geestelijk		1646.0	18	0.5283582046833271
17198	24023.0	11898	1000876	geestelijk	922347.0	1649.0	18	0.6877639953033531
17199	24023.0	11898	1001751	geestelijk		1648.0	18	0.6877639953033531
17200	24028.0	114778	1002028	geestelijk		1656.0	16	0.4341013252795697
17201	24034.0	118306	1001334	wereldlijk		1732.0	36	0.2580757726071682
17202	24039.0	11928	1000876	geestelijk	911756.0	1649.0	16	0.3608032315405906
17203	24039.0	11928	1001751	geestelijk		1648.0	16	0.3608032315405906
17204	24043.0	11968	1000876	geestelijk	911755.0	1649.0	18	0.5170604414334701
17205	24043.0	11968	1001751	geestelijk		1648.0	18	0.5170604414334701
17206	24049.0	117953	1001322	wereldlijk		1720.0	25	0.5233634473432659
17207	24051.0	157832	1001152	wereldlijk		1671.0	29	0.7883879649731826
17208	24051.0	157833	1001826	wereldlijk		1670.0	29	0.7883879649731826
17209	24069.0	19610	1000980	wereldlijk		1645.0	38	0.7827250507011754
17210	24070.0	134826	1000629	geestelijk		1651.0	14	0.3596197623225318
17211	24071.0	2188	1000642	wereldlijk		1663.0	38	0.3886256523557485
17212	24076.0	10027	1001168	wereldlijk		1658.0	38	0.37920157581506825
17213	24077.0	26971	1006685	wereldlijk		1568.0	41	0.9641097023496054
17214	24081.0	20786	1001931	geestelijk	911767.0	1655.0	44	0.7212992532295476
17215	24081.0	20786	1001335	geestelijk	928361.0	1728.0	44	0.7212992532295476
17216	24081.0	20786	1001047	geestelijk		1664.0	44	0.7212992532295476
17217	24083.0	14502	1000957	geestelijk		1638.0	0	0.21352037946229285
17218	24083.0	14502	1001855	geestelijk	929933.0	1646.0	0	0.21352037946229285
17219	24083.0	14502	1010071	geestelijk	911772.0	1648.0	0	0.21352037946229285
17220	24083.0	14502	1016140	geestelijk	924930.0	1679.0	0	0.21352037946229285
17221	24084.0	157839	1001695	geestelijk		1676.0	27	0.3646756156335211
17222	24085.0	32843	1010998	geestelijk	916112.0	1671.0	4	0.5041259204039209
17223	24085.0	114671	1001366	geestelijk		1645.0	4	0.5041259204039209
17224	24085.0	32843	1001567	geestelijk		1645.0	4	0.5041259204039209
17225	24086.0	157836	1001622	geestelijk		1628.0	1	0.21161155386381966
17226	24088.0	4721	1000716	geestelijk		1631.0	22	0.4611212652630431
17227	24089.0	119120	1016320	geestelijk		1709.0	16	0.4364999635624779
17228	24089.0	119120	1001332	geestelijk	921009.0	1725.0	16	0.4364999635624779
