	incnormid	recordid	bronid	w_g	herdrukid	year	top1	top2	top3
22022	32395.0	19324	1000451	geestelijk	908139.0	1600.0	topic 9	topic 1	topic 15
22023	32395.0	19324	1001531	geestelijk	909426.0	1577.0	topic 9	topic 1	topic 15
22024	32395.0	21498	1000131	geestelijk	901204.0	1595.0	topic 9	topic 1	topic 15
22025	32395.0	21498	1000427	geestelijk	901203.0	1580.0	topic 9	topic 1	topic 15
22026	32395.0	21498	1000079	geestelijk		1558.0	topic 9	topic 1	topic 15
22027	32395.0	19324	1000077	geestelijk		1552.0	topic 9	topic 1	topic 15
22028	32395.0	19324	1000089	geestelijk	906702.0	1579.0	topic 9	topic 1	topic 15
22029	32395.0	21498	1000082	geestelijk	900813.0	1563.0	topic 9	topic 1	topic 15
22030	32395.0	19324	1000091	geestelijk	905173.0	1582.0	topic 9	topic 1	topic 15
22031	32395.0	19324	1000078	geestelijk	900602.0	1556.0	topic 9	topic 1	topic 15
22032	32395.0	19324	1000093	geestelijk	903931.0	1593.0	topic 9	topic 1	topic 15
22033	32395.0	19324	1000557	geestelijk	903930.0	1591.0	topic 9	topic 1	topic 15
22034	32395.0	19324	1000092	geestelijk	903929.0	1589.0	topic 9	topic 1	topic 15
22035	32395.0	19324	1000090	geestelijk	903928.0	1580.0	topic 9	topic 1	topic 15
22036	32395.0	19324	1000088	geestelijk	903927.0	1579.0	topic 9	topic 1	topic 15
22037	32395.0	19324	1000087	geestelijk	902806.0	1577.0	topic 9	topic 1	topic 15
22038	32395.0	19324	1000084	geestelijk	902504.0	1569.0	topic 9	topic 1	topic 15
22039	32395.0	19324	1000083	geestelijk	900077.0	1566.0	topic 9	topic 1	topic 15
22040	32395.0	7174	1000178	geestelijk		1577.0	topic 9	topic 1	topic 15
22041	32395.0	19324	1000096	geestelijk	903932.0	1599.0	topic 9	topic 1	topic 15
22042	32398.0	34166	1011052	wereldlijk		1659.0	topic 29	topic 39	topic 27
22043	32403.0	24489	1000032	wereldlijk		1596.0	topic 26	topic 34	topic 21
22044	32405.0	24339	1000406	geestelijk		1590.0	topic 9	topic 5	topic 1
22045	32405.0	7186	1000178	geestelijk		1577.0	topic 9	topic 5	topic 1
22046	32406.0	27128	1000020	wereldlijk	908564.0	1581.0	topic 9	topic 1	topic 21
22047	32406.0	27128	1001514	wereldlijk		1576.0	topic 9	topic 1	topic 21
22048	32407.0	116367	1001338	geestelijk	920469.0	1692.0	topic 28	topic 42	topic 7
22049	32407.0	116367	1016154	geestelijk		1681.0	topic 28	topic 42	topic 7
22050	32411.0	22384	1000243	geestelijk	906537.0	1567.0	topic 9	topic 0	topic 21
22051	32411.0	22384	1000176	geestelijk	906935.0	1567.0	topic 9	topic 0	topic 21
22052	32411.0	22384	1000137	geestelijk		1565.0	topic 9	topic 0	topic 21
22053	32415.0	115700	1017316	wereldlijk	920870.0	1708.0	topic 29	topic 11	topic 27
22054	32415.0	165923	1001831	wereldlijk		1703.0	topic 29	topic 11	topic 27
22055	32415.0	115700	1001155	wereldlijk		1694.0	topic 29	topic 11	topic 27
22056	32416.0	8643	1000799	wereldlijk		1644.0	topic 29	topic 6	topic 23
22057	32416.0	114575	1001171	wereldlijk		1649.0	topic 29	topic 6	topic 23
22058	32416.0	8643	1001316	wereldlijk	912620.0	1681.0	topic 29	topic 6	topic 23
22059	32416.0	10378	1000837	wereldlijk		1645.0	topic 29	topic 6	topic 23
22060	32429.0	116900	1001288	geestelijk		1715.0	topic 28	topic 37	topic 17
22061	32430.0	10857	1000853	wereldlijk		1605.0	topic 2	topic 29	topic 21
22062	32432.0	32560	1011033	wereldlijk		1667.0	topic 29	topic 26	topic 39
22063	32435.0	6336	1000739	wereldlijk	917640.0	1645.0	topic 37	topic 31	topic 2
22064	32435.0	6336	1015983	wereldlijk		1618.0	topic 37	topic 31	topic 2
22065	32438.0	9749	1010012	geestelijk	912622.0	1640.0	topic 13	topic 0	topic 24
22066	32438.0	26566	1000220	geestelijk		1599.0	topic 13	topic 0	topic 24
22067	32438.0	9749	1000824	geestelijk		1627.0	topic 13	topic 0	topic 24
22068	32440.0	36976	1001870	wereldlijk		1677.0	topic 4	topic 26	topic 32
22069	32440.0	36976	1015612	wereldlijk	915638.0	1684.0	topic 4	topic 26	topic 32
22070	32441.0	116909	1001149	wereldlijk		1717.0	topic 38	topic 17	topic 29
22071	32441.0	159667	1016215	wereldlijk		1713.0	topic 38	topic 17	topic 29
22072	32442.0	118496	1001291	geestelijk	917753.0	1739.0	topic 28	topic 49	topic 19
22073	32442.0	118496	1016186	geestelijk		1680.0	topic 28	topic 49	topic 19
22074	32450.0	20803	1001931	geestelijk	912623.0	1655.0	topic 44	topic 40	topic 7
22075	32450.0	20803	1001335	geestelijk	928376.0	1728.0	topic 44	topic 40	topic 7
22076	32450.0	20803	1001047	geestelijk		1664.0	topic 44	topic 40	topic 7
22077	32457.0	159671	1016215	wereldlijk		1713.0	topic 38	topic 36	topic 19
22078	32458.0	32832	1010998	geestelijk		1671.0	topic 46	topic 48	topic 7
22079	32458.0	23904	1000200	geestelijk		1678.0	topic 46	topic 48	topic 7
22080	32461.0	123004	1001862	wereldlijk		1717.0	topic 28	topic 38	topic 48
22081	32461.0	31376	1006014	wereldlijk		1689.0	topic 28	topic 38	topic 48
22082	32466.0	159670	1016215	wereldlijk		1713.0	topic 38	topic 29	topic 42
22083	32475.0	29068	1006971	geestelijk		1576.0	topic 42	topic 9	topic 15
22084	32477.0	10775	1000847	geestelijk	916854.0	1631.0	topic 0	topic 18	topic 9
22085	32477.0	10775	1001815	geestelijk		1618.0	topic 0	topic 18	topic 9
22086	32478.0	3047	1000665	geestelijk		1712.0	topic 25	topic 3	topic 49
22087	32478.0	183982	1000666	geestelijk		1633.0	topic 25	topic 3	topic 49
22088	32480.0	116897	1001288	geestelijk		1715.0	topic 28	topic 35	topic 37
22089	32484.0	118593	1016917	geestelijk		1687.0	topic 37	topic 49	topic 0
22090	32488.0	115972	1016154	geestelijk		1681.0	topic 18	topic 48	topic 19
22091	32488.0	115972	1001338	geestelijk	920375.0	1692.0	topic 18	topic 48	topic 19
22092	32488.0	4993	1000728	geestelijk		1637.0	topic 18	topic 48	topic 19
22093	32490.0	20731	1001931	geestelijk	912624.0	1655.0	topic 44	topic 46	topic 7
22094	32490.0	20731	1001335	geestelijk	928317.0	1728.0	topic 44	topic 46	topic 7
22095	32490.0	20731	1001047	geestelijk		1664.0	topic 44	topic 46	topic 7
22096	32491.0	159675	1001687	geestelijk		1612.0	topic 19	topic 31	topic 7
22097	32494.0	9747	1010012	geestelijk	912625.0	1640.0	topic 13	topic 19	topic 18
22098	32494.0	26466	1000220	geestelijk		1599.0	topic 13	topic 19	topic 18
22099	32494.0	9747	1000824	geestelijk		1627.0	topic 13	topic 19	topic 18
22100	32499.0	21490	1000079	geestelijk		1558.0	topic 9	topic 31	topic 1
22101	32499.0	21490	1000131	geestelijk	901188.0	1595.0	topic 9	topic 31	topic 1
22102	32499.0	21490	1000082	geestelijk	900806.0	1563.0	topic 9	topic 31	topic 1
22103	32499.0	21490	1000427	geestelijk	901187.0	1580.0	topic 9	topic 31	topic 1
22104	32505.0	13000	1000915	wereldlijk		1655.0	topic 34	topic 29	topic 21
22105	32505.0	20045	1001550	wereldlijk	912626.0	1654.0	topic 34	topic 29	topic 21
22106	32505.0	20045	1001025	wereldlijk		1655.0	topic 34	topic 29	topic 21
22107	32508.0	32566	1011033	wereldlijk		1667.0	topic 29	topic 26	topic 21
22108	32509.0	36878	1001916	geestelijk		1666.0	topic 26	topic 5	topic 4
22109	32510.0	123429	1001862	wereldlijk		1717.0	topic 29	topic 17	topic 19
22110	32516.0	3262	1000673	geestelijk	919026.0	1684.0	topic 18	topic 10	topic 28
22111	32516.0	3262	1015966	geestelijk		1677.0	topic 18	topic 10	topic 28
22112	32517.0	115813	1016154	geestelijk		1681.0	topic 17	topic 40	topic 28
22113	32517.0	3275	1015966	geestelijk		1677.0	topic 17	topic 40	topic 28
22114	32517.0	3275	1000673	geestelijk	919038.0	1684.0	topic 17	topic 40	topic 28
22115	32517.0	115813	1001338	geestelijk	920349.0	1692.0	topic 17	topic 40	topic 28
22116	32522.0	13821	1000945	wereldlijk		1646.0	topic 47	topic 32	topic 26
22117	32523.0	187674	1016154	geestelijk		1681.0	topic 7	topic 13	topic 24
22118	32523.0	5047	1000728	geestelijk		1637.0	topic 7	topic 13	topic 24
22119	32523.0	159679	1001890	geestelijk	922097.0	1657.0	topic 7	topic 13	topic 24
22120	32523.0	159679	1017294	geestelijk	922281.0	1636.0	topic 7	topic 13	topic 24
22121	32523.0	159679	1016189	geestelijk		1624.0	topic 7	topic 13	topic 24
22122	32525.0	13828	1000945	wereldlijk		1646.0	topic 7	topic 16	topic 21
22123	32528.0	150471	1001282	geestelijk	917272.0	1694.0	topic 33	topic 36	topic 18
22124	32528.0	150471	1010500	geestelijk		1630.0	topic 33	topic 36	topic 18
22125	32538.0	2208	1000642	wereldlijk		1663.0	topic 38	topic 23	topic 10
22126	32539.0	13822	1000945	wereldlijk		1646.0	topic 47	topic 14	topic 19
22127	32544.0	9120	1000814	geestelijk		1676.0	topic 17	topic 25	topic 28
22128	32544.0	9120	1016131	geestelijk	924242.0	1727.0	topic 17	topic 25	topic 28
22129	32544.0	9120	1017670	geestelijk	929599.0	1679.0	topic 17	topic 25	topic 28
22130	32544.0	9120	1017679	geestelijk	923642.0	1681.0	topic 17	topic 25	topic 28
22131	32544.0	9120	1001298	geestelijk	912628.0	1743.0	topic 17	topic 25	topic 28
22132	32544.0	9120	1016357	geestelijk	923757.0	1695.0	topic 17	topic 25	topic 28
22133	32545.0	2035	1016462	wereldlijk		1668.0	topic 47	topic 39	topic 14
22134	32547.0	159682	1001649	geestelijk		1626.0	topic 18	topic 13	topic 31
22135	32549.0	190825	1016924	geestelijk		1718.0	topic 5	topic 26	topic 48
22136	32549.0	159683	1001731	geestelijk		1713.0	topic 5	topic 26	topic 48
22137	32549.0	190825	1001842	geestelijk	923209.0	1740.0	topic 5	topic 26	topic 48
22138	32549.0	191525	1010250	geestelijk		1736.0	topic 5	topic 26	topic 48
22139	32549.0	193749	1015344	geestelijk		1701.0	topic 5	topic 26	topic 48
22140	32550.0	111620	1001217	wereldlijk		1750.0	topic 38	topic 23	topic 47
22141	32551.0	13303	1000919	geestelijk		1663.0	topic 42	topic 27	topic 30
22142	32553.0	116374	1016154	geestelijk		1681.0	topic 28	topic 18	topic 19
22143	32553.0	114753	1002028	geestelijk		1656.0	topic 28	topic 18	topic 19
22144	32553.0	116374	1001338	geestelijk	920476.0	1692.0	topic 28	topic 18	topic 19
22145	32554.0	159684	1001649	geestelijk		1626.0	topic 18	topic 31	topic 36
22146	32555.0	6658	1000741	geestelijk		1622.0	topic 46	topic 42	topic 18
22147	32555.0	32737	1010998	geestelijk	916018.0	1671.0	topic 46	topic 42	topic 18
22148	32555.0	35930	1011346	geestelijk		1630.0	topic 46	topic 42	topic 18
22149	32555.0	32737	1001567	geestelijk		1645.0	topic 46	topic 42	topic 18
22150	32561.0	115791	1001338	geestelijk	920331.0	1692.0	topic 28	topic 27	topic 17
22151	32561.0	115791	1016154	geestelijk		1681.0	topic 28	topic 27	topic 17
22152	32572.0	14975	1000968	wereldlijk		1626.0	topic 32	topic 49	topic 7
22153	32576.0	130686	1016158	wereldlijk		1711.0	topic 29	topic 28	topic 24
22154	32576.0	130686	1016743	wereldlijk	926961.0	1712.0	topic 29	topic 28	topic 24
22155	32576.0	130686	1010367	wereldlijk	912631.0	1721.0	topic 29	topic 28	topic 24
22156	32576.0	130686	1001443	wereldlijk	912632.0	1750.0	topic 29	topic 28	topic 24
22157	32576.0	130686	1001386	wereldlijk	920160.0	1745.0	topic 29	topic 28	topic 24
22158	32578.0	6874	1016380	geestelijk	922563.0	1722.0	topic 0	topic 44	topic 1
22159	32578.0	6874	1000746	geestelijk		1637.0	topic 0	topic 44	topic 1
22160	32579.0	159687	1016215	wereldlijk		1713.0	topic 38	topic 47	topic 27
22161	32579.0	116912	1001149	wereldlijk		1717.0	topic 38	topic 47	topic 27
22162	32580.0	4670	1000716	geestelijk		1631.0	topic 22	topic 19	topic 42
22163	32581.0	13358	1000923	wereldlijk		1678.0	topic 25	topic 11	topic 19
22164	32587.0	2435	1000650	wereldlijk		1638.0	topic 14	topic 7	topic 3
22165	32587.0	2483	1000653	wereldlijk		1622.0	topic 14	topic 7	topic 3
22166	32588.0	12985	1000915	wereldlijk		1655.0	topic 3	topic 11	topic 24
22167	32588.0	19971	1001550	wereldlijk	912635.0	1654.0	topic 3	topic 11	topic 24
22168	32588.0	19971	1001025	wereldlijk		1655.0	topic 3	topic 11	topic 24
22169	32589.0	3156	1000670	wereldlijk		1643.0	topic 47	topic 14	topic 39
22170	32591.0	34643	1011173	wereldlijk		1641.0	topic 4	topic 3	topic 14
22171	32592.0	150156	1001641	wereldlijk		1717.0	topic 38	topic 23	topic 3
22172	32592.0	150156	1016142	wereldlijk	916406.0	1738.0	topic 38	topic 23	topic 3
22173	32592.0	117762	1001391	wereldlijk		1741.0	topic 38	topic 23	topic 3
22174	32592.0	130519	1001440	wereldlijk		1731.0	topic 38	topic 23	topic 3
22175	32594.0	100034	1000695	wereldlijk		1652.0	topic 3	topic 23	topic 47
22176	32595.0	2229	1001563	wereldlijk	912636.0	1610.0	topic 24	topic 21	topic 15
22177	32595.0	2229	1001562	wereldlijk		1608.0	topic 24	topic 21	topic 15
22178	32597.0	34194	1011052	wereldlijk		1659.0	topic 39	topic 4	topic 3
22179	32600.0	34640	1011173	wereldlijk		1641.0	topic 3	topic 26	topic 14
22180	32601.0	36965	1001870	wereldlijk		1677.0	topic 4	topic 14	topic 3
22181	32601.0	36965	1015612	wereldlijk	915624.0	1684.0	topic 4	topic 14	topic 3
22182	32603.0	29558	1006929	wereldlijk		1600.0	topic 2	topic 14	topic 21
22183	32603.0	7931	1000771	wereldlijk		1620.0	topic 2	topic 14	topic 21
22184	32605.0	159833	1001606	wereldlijk		1669.0	topic 14	topic 38	topic 3
22185	32609.0	2038	1016462	wereldlijk		1668.0	topic 3	topic 24	topic 23
22186	32610.0	36941	1015612	wereldlijk	915599.0	1684.0	topic 3	topic 4	topic 11
22187	32610.0	36941	1001870	wereldlijk		1677.0	topic 3	topic 4	topic 11
22188	32612.0	10715	1000026	wereldlijk		1591.0	topic 2	topic 3	topic 21
22189	32615.0	159836	1004274	wereldlijk		1700.0	topic 30	topic 34	topic 3
22190	32624.0	20099	1010003	wereldlijk	912672.0	1654.0	topic 3	topic 24	topic 34
22191	32624.0	20099	1001026	wereldlijk		1654.0	topic 3	topic 24	topic 34
22192	32626.0	27665	1006750	wereldlijk		1562.0	topic 21	topic 2	topic 3
22193	32626.0	7949	1000771	wereldlijk		1620.0	topic 21	topic 2	topic 3
22194	32626.0	27167	1007038	wereldlijk		1598.0	topic 21	topic 2	topic 3
22195	32627.0	1892	1000623	wereldlijk		1615.0	topic 39	topic 3	topic 48
22196	32631.0	159840	1001442	wereldlijk	925744.0	1750.0	topic 30	topic 3	topic 47
22197	32631.0	159840	1017326	wereldlijk		1710.0	topic 30	topic 3	topic 47
22198	32631.0	192544	1016301	wereldlijk		1719.0	topic 30	topic 3	topic 47
22199	32632.0	115701	1001155	wereldlijk		1694.0	topic 3	topic 34	topic 11
22200	32632.0	115753	1001164	wereldlijk		1694.0	topic 3	topic 34	topic 11
22201	32632.0	176622	1016109	wereldlijk		1697.0	topic 3	topic 34	topic 11
22202	32632.0	114983	1001684	wereldlijk		1665.0	topic 3	topic 34	topic 11
22203	32632.0	115701	1017316	wereldlijk	920871.0	1708.0	topic 3	topic 34	topic 11
22204	32633.0	20383	1001034	geestelijk		1647.0	topic 37	topic 17	topic 27
22205	32636.0	192539	1016301	wereldlijk		1719.0	topic 34	topic 30	topic 3
22206	32636.0	130666	1017326	wereldlijk	925860.0	1710.0	topic 34	topic 30	topic 3
22207	32636.0	130666	1001442	wereldlijk	920146.0	1750.0	topic 34	topic 30	topic 3
22208	32636.0	130666	1016157	wereldlijk		1710.0	topic 34	topic 30	topic 3
22209	32636.0	130666	1001385	wereldlijk	919989.0	1745.0	topic 34	topic 30	topic 3
22210	32636.0	130666	1001380	wereldlijk	912673.0	1720.0	topic 34	topic 30	topic 3
22211	32636.0	130666	1016390	wereldlijk	920085.0	1711.0	topic 34	topic 30	topic 3
22212	32638.0	3136	1000670	wereldlijk		1643.0	topic 25	topic 3	topic 47
22213	32641.0	36156	1015506	geestelijk		1663.0	topic 4	topic 18	topic 39
22214	32643.0	32681	1011033	wereldlijk		1667.0	topic 26	topic 10	topic 24
22215	32644.0	20623	1001041	wereldlijk		1628.0	topic 24	topic 3	topic 26
22216	32648.0	51954	1003417	wereldlijk		1701.0	topic 30	topic 47	topic 39
22217	32650.0	111221	1001156	wereldlijk		1650.0	topic 47	topic 3	topic 34
22218	32650.0	11471	1000872	wereldlijk		1627.0	topic 47	topic 3	topic 34
22219	32654.0	100078	1000695	wereldlijk		1652.0	topic 39	topic 14	topic 3
22220	32657.0	159860	1010009	wereldlijk		1637.0	topic 14	topic 3	topic 23
22221	32660.0	118512	1001334	wereldlijk		1732.0	topic 24	topic 29	topic 3
22222	32661.0	113219	1000922	wereldlijk		1621.0	topic 15	topic 3	topic 14
22223	32669.0	163	1000025	wereldlijk		1589.0	topic 2	topic 3	topic 19
22224	32670.0	34197	1011052	wereldlijk		1659.0	topic 47	topic 4	topic 39
22225	32671.0	182181	1016495	wereldlijk		1737.0	topic 38	topic 39	topic 10
22226	32671.0	182181	1016294	wereldlijk	917556.0	1746.0	topic 38	topic 39	topic 10
22227	32671.0	159870	1017375	wereldlijk	927795.0	1721.0	topic 38	topic 39	topic 10
22228	32671.0	159870	1015614	wereldlijk	915699.0	1701.0	topic 38	topic 39	topic 10
22229	32675.0	34171	1011052	wereldlijk		1659.0	topic 26	topic 11	topic 3
22230	32676.0	36906	1015612	geestelijk	915572.0	1684.0	topic 24	topic 26	topic 4
22231	32676.0	36906	1001870	geestelijk		1677.0	topic 24	topic 26	topic 4
22232	32677.0	36966	1015612	wereldlijk	915625.0	1684.0	topic 4	topic 3	topic 23
22233	32677.0	36966	1001870	wereldlijk		1677.0	topic 4	topic 3	topic 23
22234	32679.0	13878	1000945	wereldlijk		1646.0	topic 3	topic 11	topic 25
22235	32684.0	11329	1000865	wereldlijk		1654.0	topic 3	topic 11	topic 34
22236	32684.0	19501	1000978	wereldlijk		1677.0	topic 3	topic 11	topic 34
22237	32684.0	11329	1001734	wereldlijk	912676.0	1654.0	topic 3	topic 11	topic 34
22238	32692.0	32546	1011033	wereldlijk		1667.0	topic 14	topic 3	topic 19
22239	32695.0	159897	1004248	wereldlijk		1663.0	topic 39	topic 24	topic 23
22240	32696.0	8711	1000805	wereldlijk		1643.0	topic 11	topic 24	topic 34
22241	32697.0	8712	1000805	wereldlijk		1643.0	topic 34	topic 24	topic 3
22242	32698.0	103036	1000696	wereldlijk		1656.0	topic 3	topic 19	topic 34
22243	32698.0	159899	1010017	wereldlijk	916214.0	1740.0	topic 3	topic 19	topic 34
22244	32698.0	159899	1010429	wereldlijk	916280.0	1732.0	topic 3	topic 19	topic 34
22245	32698.0	159899	1001616	wereldlijk		1720.0	topic 3	topic 19	topic 34
22246	32706.0	111638	1001217	wereldlijk		1750.0	topic 43	topic 30	topic 38
22247	32708.0	8737	1001814	wereldlijk	912681.0	1648.0	topic 24	topic 23	topic 37
22248	32708.0	8737	1000805	wereldlijk		1643.0	topic 24	topic 23	topic 37
22249	32713.0	34196	1011052	wereldlijk		1659.0	topic 39	topic 4	topic 24
22250	32714.0	3145	1000670	wereldlijk		1643.0	topic 39	topic 47	topic 3
22251	32716.0	14334	1000956	wereldlijk		1652.0	topic 34	topic 3	topic 21
22252	32716.0	102924	1000696	wereldlijk		1656.0	topic 34	topic 3	topic 21
22253	32717.0	33	1000604	wereldlijk		1643.0	topic 47	topic 3	topic 17
22254	32723.0	20161	1001027	wereldlijk		1647.0	topic 39	topic 16	topic 5
22255	32724.0	28889	1007039	wereldlijk		1587.0	topic 2	topic 3	topic 14
22256	32724.0	10938	1000853	wereldlijk		1605.0	topic 2	topic 3	topic 14
22257	32724.0	10664	1000026	wereldlijk		1591.0	topic 2	topic 3	topic 14
22258	32724.0	1417	1000614	wereldlijk		1613.0	topic 2	topic 3	topic 14
22259	32724.0	162	1000025	wereldlijk		1589.0	topic 2	topic 3	topic 14
22260	32724.0	7915	1000771	wereldlijk		1620.0	topic 2	topic 3	topic 14
22261	32725.0	6963	1015722	wereldlijk		1622.0	topic 19	topic 23	topic 47
22262	32725.0	6963	1000838	wereldlijk	921352.0	1626.0	topic 19	topic 23	topic 47
22263	32725.0	13739	1000944	wereldlijk		1643.0	topic 19	topic 23	topic 47
22264	32725.0	32528	1011033	wereldlijk		1667.0	topic 19	topic 23	topic 47
22265	32725.0	115918	1001369	wereldlijk		1649.0	topic 19	topic 23	topic 47
22266	32726.0	2108	1015621	geestelijk		1674.0	topic 4	topic 17	topic 48
22267	32726.0	2108	1016138	geestelijk	925640.0	1686.0	topic 4	topic 17	topic 48
22268	32726.0	2108	1000636	geestelijk	916823.0	1680.0	topic 4	topic 17	topic 48
22269	32726.0	2108	1010076	geestelijk	912685.0	1681.0	topic 4	topic 17	topic 48
22270	32727.0	159913	1010069	wereldlijk	919212.0	1672.0	topic 47	topic 3	topic 10
22271	32727.0	159913	1001632	wereldlijk		1666.0	topic 47	topic 3	topic 10
22272	32731.0	4532	1001204	wereldlijk	912686.0	1703.0	topic 23	topic 3	topic 47
22273	32731.0	119064	1001206	wereldlijk		1745.0	topic 23	topic 3	topic 47
22274	32731.0	4532	1000714	wereldlijk		1667.0	topic 23	topic 3	topic 47
22275	32732.0	8527	1000799	wereldlijk		1644.0	topic 39	topic 47	topic 3
22276	32732.0	114109	1001171	wereldlijk		1649.0	topic 39	topic 47	topic 3
22277	32732.0	10274	1000837	wereldlijk		1645.0	topic 39	topic 47	topic 3
22278	32732.0	8527	1001316	wereldlijk	912687.0	1681.0	topic 39	topic 47	topic 3
22279	32732.0	8399	1000797	wereldlijk		1640.0	topic 39	topic 47	topic 3
22280	32733.0	115117	1001684	wereldlijk		1665.0	topic 30	topic 47	topic 39
22281	32733.0	159916	1001826	wereldlijk		1670.0	topic 30	topic 47	topic 39
22282	32735.0	27	1000604	wereldlijk		1643.0	topic 3	topic 47	topic 24
22283	32736.0	19504	1000978	wereldlijk		1677.0	topic 3	topic 38	topic 47
22284	32737.0	19631	1000980	wereldlijk		1645.0	topic 3	topic 24	topic 34
22285	32737.0	20377	1001034	wereldlijk		1647.0	topic 3	topic 24	topic 34
22286	32747.0	117637	1001391	wereldlijk		1741.0	topic 30	topic 3	topic 23
22287	32748.0	34269	1011053	wereldlijk		1650.0	topic 26	topic 24	topic 3
22288	32748.0	37165	1015514	wereldlijk		1661.0	topic 26	topic 24	topic 3
22289	32748.0	34269	1011356	wereldlijk	915779.0	1688.0	topic 26	topic 24	topic 3
22290	32748.0	34269	1011172	wereldlijk	915825.0	1654.0	topic 26	topic 24	topic 3
22291	32749.0	8734	1000805	wereldlijk		1643.0	topic 47	topic 39	topic 30
